filename,words_sentences,blw,lable,predict
data/ppVietnamese_by_catalog/Easy/vm-4/vm-4 (23).txt,18.9428571429,14.7859922179,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (82).txt,12.8441558442,12.7516778523,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (202).txt,14.4117647059,6.73076923077,1,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (217).txt,19.8333333333,12.5,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (686).txt,22.5652173913,11.4386792453,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (81).txt,17.2222222222,10.7438016529,1,1.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (222).txt,30.8333333333,13.3333333333,2,1.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (60).txt,27.6153846154,9.44881889764,3,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (203).txt,20.5333333333,15.1515151515,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (280).txt,11.078125,15.1785714286,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (428).txt,10.8571428571,8.33333333333,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (171).txt,21.7407407407,16.4102564103,3,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (163).txt,20.7218543046,9.65794768612,2,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (32).txt,24.5555555556,19.1304347826,3,1.0
data/ppVietnamese_by_catalog/Easy/t/t (33).txt,15.9259259259,15.2631578947,1,1.0
data/ppVietnamese_by_catalog/Easy/ebe/ebe (59).txt,22.9375,13.8755980861,1,1.0
data/ppVietnamese_by_catalog/Difficult/l/l (78).txt,22.3125,12.2807017544,3,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (805).txt,19.6666666667,18.6046511628,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-10/vm-10 (4).txt,18.1153846154,18.4210526316,1,1.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (109).txt,7.25,9.67741935484,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (75).txt,21.1111111111,7.60869565217,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (716).txt,23.8623853211,9.24956369983,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1031).txt,22.4666666667,13.3858267717,3,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (422).txt,12.0,13.5593220339,3,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (334).txt,21.6666666667,11.25,3,1.0
data/ppVietnamese_by_catalog/Normal/GDu_TT_/GDu_TT_ (558).txt,11.9333333333,21.9178082192,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (83).txt,22.625,13.8888888889,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (246).txt,14.9473684211,17.094017094,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (66).txt,24.5733333333,10.6939704209,3,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (86).txt,9.61403508772,16.3636363636,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (132).txt,14.2321428571,15.652173913,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (982).txt,17.2877697842,13.2832080201,3,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (561).txt,20.8333333333,11.9402985075,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (15).txt,26.0099009901,10.3389830508,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (55).txt,20.0,14.5833333333,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (28).txt,16.0,13.0952380952,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (720).txt,38.262295082,15.734989648,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (346).txt,19.4814814815,13.9158576052,3,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (46).txt,28.3137254902,10.158013544,3,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (869).txt,9.12121212121,20.3539823009,3,1.0
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (194).txt,18.7368421053,18.2481751825,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (466).txt,23.6363636364,11.4427860697,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-3/vm-3 (17).txt,30.05,12.1457489879,1,1.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (29).txt,17.9333333333,10.0,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (903).txt,15.6176470588,10.4651162791,2,1.0
data/ppVietnamese_by_catalog/Normal/BDS_TN_/BDS_TN_ (232).txt,16.0215053763,17.8770949721,2,1.0
data/ppVietnamese_by_catalog/Difficult/l/l (30).txt,19.4,16.4179104478,3,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (140).txt,15.1666666667,12.5984251969,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (14).txt,22.8823529412,14.5299145299,2,1.0
data/ppVietnamese_by_catalog/Normal/DL_TN_/DL_TN_ (298).txt,24.1666666667,19.1780821918,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (614).txt,24.9716981132,10.6365159129,3,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (148).txt,9.05555555556,13.1868131868,3,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (78).txt,25.8333333333,12.3076923077,1,1.0
data/ppVietnamese_by_catalog/Easy/t/t (44).txt,20.3333333333,10.1123595506,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (118).txt,11.7777777778,15.7258064516,1,1.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (678).txt,12.4852941176,13.9455782313,2,1.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (757).txt,27.0238095238,11.974789916,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (520).txt,15.3125,7.92079207921,3,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (141).txt,16.8245614035,7.57575757576,2,1.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (82).txt,27.1111111111,9.90990990991,3,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (341).txt,10.152173913,15.0837988827,2,1.0
data/ppVietnamese_by_catalog/Easy/t/t (19).txt,21.3043478261,11.1111111111,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (183).txt,20.6923076923,13.3928571429,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (405).txt,16.7857142857,18.0,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (475).txt,12.4444444444,10.0,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (968).txt,12.8703703704,14.4927536232,3,1.0
data/ppVietnamese_by_catalog/Easy/vm-3/vm-3 (70).txt,8.28571428571,19.2307692308,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (628).txt,21.0,14.8936170213,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (108).txt,21.4698795181,9.45945945946,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (377).txt,15.2222222222,12.8571428571,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (222).txt,21.0,5.33333333333,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (262).txt,17.5,16.5289256198,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (226).txt,23.25,20.0,1,1.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (126).txt,13.064516129,10.625,3,1.0
data/ppVietnamese_by_catalog/Difficult/l/l (84).txt,26.4912280702,10.843373494,3,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (122).txt,17.0952380952,12.7272727273,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (345).txt,23.7755102041,12.7777777778,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (3).txt,15.8,16.6666666667,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (359).txt,20.7777777778,9.75609756098,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (282).txt,7.0,14.4144144144,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (154).txt,9.0,10.0,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (159).txt,62.6176470588,13.8157894737,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (163).txt,10.65,10.3092783505,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (450).txt,22.3571428571,12.3853211009,3,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (96).txt,15.96,14.6496815287,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (283).txt,22.2,16.0714285714,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (578).txt,25.8,9.23076923077,2,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (48).txt,11.875,20.5479452055,3,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (181).txt,13.3,15.9663865546,3,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (140).txt,12.7916666667,15.503875969,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (406).txt,16.0482758621,17.4447174447,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (90).txt,9.55,14.6666666667,2,1.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (57).txt,28.0,9.29752066116,1,1.0
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (174).txt,27.5,11.7021276596,2,1.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (154).txt,16.3333333333,11.0619469027,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (53).txt,16.5135135135,14.358974359,1,1.0
data/ppVietnamese_by_catalog/Difficult/lv/lv (72).txt,19.7391304348,12.5748502994,3,1.0
data/ppVietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (324).txt,12.6666666667,15.3439153439,2,1.0
data/ppVietnamese_by_catalog/Easy/mn/mn (26).txt,8.89873417722,14.1592920354,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (192).txt,7.52777777778,26.5060240964,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (165).txt,17.6785714286,11.2582781457,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (319).txt,22.5142857143,12.6865671642,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (599).txt,15.5,17.1052631579,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-3/vm-3 (89).txt,9.5,0.0,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (255).txt,16.0909090909,16.2921348315,2,1.0
data/ppVietnamese_by_catalog/Easy/gs/gs (67).txt,14.95,7.21649484536,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (266).txt,9.75,15.2542372881,3,1.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (55).txt,21.0,18.1818181818,3,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1065).txt,13.5416666667,13.1782945736,3,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (624).txt,7.68888888889,14.9659863946,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (157).txt,16.5263157895,15.5963302752,2,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (287).txt,6.0,15.3846153846,3,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (426).txt,11.9230769231,17.3913043478,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (139).txt,12.6056338028,9.92366412214,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (354).txt,12.7142857143,19.2307692308,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-11/vm-11 (47).txt,18.4285714286,17.3913043478,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (313).txt,13.5909090909,14.2857142857,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (414).txt,11.6923076923,10.5263157895,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (375).txt,18.4444444444,14.5,3,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (124).txt,20.2380952381,14.3790849673,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (13).txt,15.4,13.3858267717,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (193).txt,21.0,15.5844155844,3,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (111).txt,17.1851851852,11.875,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (543).txt,20.2857142857,15.652173913,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (689).txt,13.6428571429,20.7920792079,2,1.0
data/ppVietnamese_by_catalog/Normal/BDS_TN_/BDS_TN_ (236).txt,34.625,7.40740740741,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (541).txt,18.0555555556,14.5569620253,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1032).txt,14.380952381,15.9663865546,3,1.0
data/ppVietnamese_by_catalog/Easy/vm-11/vm-11 (50).txt,19.5882352941,15.1315789474,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (35).txt,25.2222222222,5.31914893617,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (871).txt,17.625,11.8881118881,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (173).txt,38.0138888889,15.2912621359,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (394).txt,5.41666666667,17.7777777778,2,1.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (37).txt,14.3125,16.0,3,1.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (92).txt,14.3103448276,19.3370165746,3,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (391).txt,13.2,15.923566879,2,1.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (711).txt,15.1739130435,15.5172413793,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (463).txt,7.5,16.8831168831,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (169).txt,27.0,12.1842496285,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (76).txt,24.8,13.9037433155,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (525).txt,36.3260869565,10.5617977528,2,1.0
data/ppVietnamese_by_catalog/Normal/GD_NLD_/GD_NLD_ (190).txt,21.5,9.45945945946,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (478).txt,10.6756756757,14.0845070423,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (338).txt,21.9230769231,10.625,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (4).txt,19.75,17.7777777778,2,1.0
data/ppVietnamese_by_catalog/Easy/ebe/ebe (57).txt,14.6363636364,12.9807692308,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (334).txt,16.6569037657,9.3085106383,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (122).txt,28.3333333333,5.76923076923,3,1.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (646).txt,22.9444444444,14.7435897436,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (291).txt,36.25,12.1399176955,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (88).txt,18.5,20.2380952381,1,1.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (6).txt,15.3414634146,14.2292490119,3,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (413).txt,18.2272727273,16.9696969697,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (380).txt,18.0,17.5,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (58).txt,22.6666666667,12.7450980392,2,1.0
data/ppVietnamese_by_catalog/Easy/gs/gs (85).txt,22.5142857143,14.2045454545,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (888).txt,16.4390243902,15.625,2,1.0
data/ppVietnamese_by_catalog/Easy/gs/gs (159).txt,22.8333333333,13.2653061224,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (623).txt,7.27586206897,18.1818181818,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (310).txt,24.8987341772,9.81481481481,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (195).txt,9.61904761905,17.7570093458,2,1.0
data/ppVietnamese_by_catalog/Normal/GDu_TT_/GDu_TT_ (535).txt,12.7727272727,17.9487179487,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (418).txt,17.1875,9.09090909091,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (472).txt,8.53846153846,21.0526315789,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (263).txt,6.66666666667,15.3846153846,2,1.0
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (184).txt,23.9763779528,10.8469539376,2,1.0
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (191).txt,33.0,20.3389830508,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (79).txt,15.3333333333,21.7391304348,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (147).txt,17.2857142857,11.8279569892,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (72).txt,9.80434782609,14.1361256545,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (228).txt,10.7916666667,16.091954023,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (496).txt,16.0833333333,17.5824175824,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (226).txt,19.6,19.2307692308,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (804).txt,12.0,4.34782608696,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (206).txt,22.6525423729,11.3636363636,2,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (167).txt,16.5294117647,17.3913043478,2,1.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (55).txt,24.7727272727,16.6666666667,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (250).txt,20.25,6.52173913043,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (203).txt,29.5517241379,10.0303951368,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (320).txt,39.7615384615,8.79368658399,2,1.0
data/ppVietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (309).txt,6.45454545455,20.5882352941,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (617).txt,20.7272727273,11.4649681529,3,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (281).txt,17.5,28.2051282051,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (309).txt,31.6101694915,11.6666666667,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (838).txt,19.6666666667,9.61538461538,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (185).txt,18.6,16.0621761658,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (65).txt,16.75,29.7297297297,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (445).txt,10.1176470588,14.2857142857,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (460).txt,22.1571428571,15.9383033419,1,1.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (53).txt,18.4347826087,12.6315789474,2,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (177).txt,18.4736842105,15.3284671533,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (502).txt,13.0,31.25,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (814).txt,25.7029288703,12.1890547264,2,1.0
data/ppVietnamese_by_catalog/Easy/mnhp/mnhp (43).txt,9.70833333333,19.1011235955,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (251).txt,20.4,19.578313253,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (594).txt,12.1276595745,14.5569620253,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (28).txt,24.8888888889,17.0731707317,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (23).txt,11.875,14.2857142857,2,1.0
data/ppVietnamese_by_catalog/Easy/ebe/ebe (1).txt,20.0952380952,13.7254901961,1,1.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (235).txt,13.9047619048,14.2857142857,2,1.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (16).txt,18.8823529412,17.9487179487,2,1.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (1).txt,17.8125,12.0689655172,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (471).txt,6.36842105263,13.0434782609,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (59).txt,19.3043478261,15.5172413793,1,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (84).txt,22.2,11.4093959732,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (847).txt,14.5526315789,13.1147540984,3,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (361).txt,12.0,17.4603174603,3,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (467).txt,18.875,8.19672131148,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (60).txt,20.8,10.989010989,1,1.0
data/ppVietnamese_by_catalog/Easy/jk/jk (6).txt,11.8,15.3846153846,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (816).txt,24.3333333333,16.0,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (83).txt,22.8678414097,10.5431309904,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (746).txt,25.9456521739,9.36555891239,2,1.0
data/ppVietnamese_by_catalog/Difficult/l/l (117).txt,12.2916666667,14.6153846154,3,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (210).txt,22.8507462687,12.9441624365,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (506).txt,23.8888888889,9.21052631579,2,1.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (33).txt,19.1497326203,10.2615694165,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (540).txt,19.7894736842,15.2173913043,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (271).txt,15.04,14.2857142857,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (693).txt,27.0520833333,13.3608815427,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (383).txt,18.5833333333,17.0454545455,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (193).txt,10.85,12.6436781609,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (829).txt,15.5384615385,18.9873417722,3,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (506).txt,16.7631578947,15.8102766798,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (412).txt,20.25,11.2903225806,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (220).txt,9.97368421053,24.4186046512,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (687).txt,15.5,13.5135135135,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (675).txt,14.1739130435,16.40625,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (118).txt,24.5,14.7058823529,1,1.0
data/ppVietnamese_by_catalog/Difficult/lv/lv (27).txt,13.9642857143,18.1208053691,3,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (272).txt,27.2142857143,10.4938271605,3,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (291).txt,11.1111111111,16.049382716,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (201).txt,18.6666666667,11.1111111111,2,1.0
data/ppVietnamese_by_catalog/Easy/ebe/ebe (16).txt,19.2666666667,13.2075471698,1,1.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (110).txt,13.6,17.4757281553,3,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (131).txt,31.1666666667,19.4029850746,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (25).txt,25.2307692308,11.6279069767,2,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (133).txt,16.1363636364,14.7928994083,3,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (598).txt,17.3333333333,18.1818181818,2,1.0
data/ppVietnamese_by_catalog/Difficult/l/l (96).txt,4.72972972973,13.6,3,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (344).txt,21.4383561644,13.6363636364,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (673).txt,13.0909090909,15.3846153846,3,1.0
