filename,words_sentences,letters_words,lable,predict
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (668).txt,19.0625,6.74754098361,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (318).txt,12.4782608696,5.41463414634,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (237).txt,11.2692307692,5.61092150171,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (931).txt,19.2659574468,7.39757040309,3,3.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (869).txt,24.0,6.99305555556,2,3.0
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (49).txt,24.3333333333,5.57191780822,2,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (272).txt,25.4173553719,6.4981303853,3,2.0
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (198).txt,17.0119047619,6.17704688593,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (852).txt,28.7021276596,7.4180874722,3,3.0
data/ppVietnamese_by_catalog/Easy/mn/mn (33).txt,9.69230769231,5.08201058201,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (36).txt,14.16,5.14124293785,1,1.0
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (177).txt,16.8863636364,6.38358008075,2,2.0
data/ppVietnamese_by_catalog/Difficult/l/l (9).txt,43.1428571429,6.49917218543,3,3.0
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1027).txt,28.6,6.4965034965,2,2.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (213).txt,23.5454545455,6.50965250965,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (58).txt,19.3636363636,5.26291079812,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-11/vm-11 (26).txt,11.5714285714,4.71193415638,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (272).txt,7.5,5.41666666667,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (307).txt,20.2857142857,7.25352112676,2,3.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (56).txt,22.25,5.87078651685,2,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (234).txt,41.0661157025,6.99054135641,3,3.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (383).txt,14.9642857143,5.80509148767,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (348).txt,24.3846153846,6.28391167192,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (231).txt,11.0227272727,5.20412371134,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (365).txt,10.3,7.75242718447,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (383).txt,11.1666666667,6.67164179104,1,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (837).txt,16.8888888889,6.55921052632,2,2.0
data/ppVietnamese_by_catalog/Easy/gs/gs (27).txt,16.45,5.28774062817,1,1.0
data/ppVietnamese_by_catalog/Normal/GD_NLD_/GD_NLD_ (197).txt,17.5945945946,5.80798771121,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (803).txt,13.1428571429,6.25,2,2.0
data/ppVietnamese_by_catalog/Easy/mn/mn (23).txt,11.619047619,5.26639344262,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (691).txt,22.5094339623,6.84576697402,3,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (88).txt,25.3333333333,6.38157894737,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (86).txt,11.3428571429,5.41897565071,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (343).txt,15.2083333333,5.33698630137,1,1.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (129).txt,17.24,5.80742459397,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (769).txt,21.5503875969,6.85755395683,3,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (454).txt,10.25,5.15447154472,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (163).txt,19.3125,6.39158576052,1,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (509).txt,18.4444444444,6.61445783133,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (584).txt,16.625,5.8045112782,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (69).txt,16.8333333333,7.17821782178,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (324).txt,17.0,6.37745098039,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (626).txt,8.94444444444,7.19875776398,1,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (236).txt,12.4838709677,5.70801033592,2,2.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (116).txt,18.7,6.06951871658,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (206).txt,11.08,5.51263537906,1,1.0
data/ppVietnamese_by_catalog/Normal/GDu_TT_/GDu_TT_ (540).txt,21.8666666667,5.96646341463,2,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (188).txt,40.35,7.41945477076,3,3.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (132).txt,21.4221698113,7.05064406033,3,3.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (723).txt,30.6428571429,7.41864801865,3,3.0
data/ppVietnamese_by_catalog/Easy/gs/gs (154).txt,16.5897435897,5.31916537867,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (520).txt,19.2,6.80555555556,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1106).txt,21.8421052632,6.71004016064,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (791).txt,23.6779661017,7.04438081603,2,3.0
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (26).txt,12.5238095238,5.61216730038,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (973).txt,17.2619047619,6.96827586207,3,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (459).txt,25.6666666667,8.38961038961,2,3.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (73).txt,22.2142857143,6.35852090032,2,2.0
data/ppVietnamese_by_catalog/Easy/ebe/ebe (30).txt,21.6666666667,5.19230769231,1,1.0
data/ppVietnamese_by_catalog/Difficult/lv/lv (24).txt,18.4534883721,6.84436042848,3,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (446).txt,18.8333333333,6.61061946903,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (280).txt,27.5081967213,7.31793802145,3,3.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (90).txt,21.0,6.07619047619,2,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (252).txt,30.2210526316,8.01288749565,3,3.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (342).txt,14.064516129,6.48165137615,2,2.0
data/ppVietnamese_by_catalog/Difficult/ml/ml (6).txt,21.0,6.94320137694,3,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (363).txt,15.3870967742,5.82809224319,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (359).txt,27.3723404255,7.07578701904,3,3.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (556).txt,20.3243243243,6.15292553191,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (707).txt,15.1111111111,6.24264705882,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (89).txt,14.5,5.92413793103,1,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (399).txt,28.3333333333,7.33764705882,3,3.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (84).txt,9.58823529412,4.85889570552,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (186).txt,15.7857142857,5.54751131222,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (160).txt,9.93333333333,5.57718120805,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (72).txt,8.48275862069,5.60569105691,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (196).txt,8.85714285714,5.33333333333,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (259).txt,20.7037037037,6.1252236136,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (207).txt,18.9512195122,6.35521235521,2,2.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (104).txt,18.0,5.51388888889,2,2.0
data/ppVietnamese_by_catalog/Normal/GDu_TT_/GDu_TT_ (551).txt,17.55,5.94301994302,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (907).txt,32.75,7.01832061069,3,3.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (336).txt,15.3333333333,5.1652173913,1,1.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (103).txt,14.875,5.88235294118,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (702).txt,14.4615384615,5.72340425532,2,2.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (65).txt,14.3529411765,5.86475409836,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (332).txt,31.1090909091,8.23728813559,3,3.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (377).txt,23.3,6.5321888412,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (90).txt,12.9285714286,5.13812154696,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (834).txt,36.8452380952,7.16768982229,3,3.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (129).txt,22.7662337662,5.41072447233,1,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (191).txt,25.8888888889,6.5364806867,2,2.0
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (36).txt,20.3125,6.06461538462,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (570).txt,27.4444444444,6.17004048583,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-6/vm-6 (6).txt,13.3333333333,5.8375,1,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (719).txt,14.8666666667,6.22869955157,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (791).txt,31.4166666667,7.3474801061,3,3.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (409).txt,29.5,5.9406779661,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (910).txt,34.4666666667,7.17214700193,3,3.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (35).txt,22.1666666667,6.60902255639,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (290).txt,25.7777777778,5.76293103448,2,2.0
data/ppVietnamese_by_catalog/Normal/BDS_TN_/BDS_TN_ (237).txt,32.7333333333,6.96945010183,2,3.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (41).txt,22.3928571429,6.37799043062,2,2.0
data/ppVietnamese_by_catalog/Normal/DL_TN_/DL_TN_ (308).txt,16.6666666667,6.76,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (59).txt,9.29411764706,5.09493670886,1,1.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (113).txt,21.0696517413,6.84628099174,3,2.0
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (63).txt,16.5333333333,6.09274193548,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (469).txt,27.40625,7.08437856328,3,3.0
data/ppVietnamese_by_catalog/Difficult/l/l (216).txt,23.2171717172,7.55362192734,3,3.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (326).txt,16.8666666667,6.52964426877,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (51).txt,9.58333333333,5.72173913043,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (231).txt,23.7083333333,6.66432337434,2,2.0
data/ppVietnamese_by_catalog/Easy/gs/gs (24).txt,33.7142857143,4.84322033898,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (433).txt,25.5,6.35294117647,1,2.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (719).txt,19.0,6.14473684211,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (31).txt,13.1538461538,5.7514619883,1,2.0
data/ppVietnamese_by_catalog/Easy/vm-11/vm-11 (35).txt,13.4,5.78358208955,1,2.0
data/ppVietnamese_by_catalog/Easy/gs/gs (118).txt,16.3826086957,5.2016985138,1,1.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (44).txt,18.0820512821,6.62067498582,3,2.0
data/ppVietnamese_by_catalog/Easy/vm-12/vm-12 (3).txt,19.85,4.96221662469,1,1.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (744).txt,23.6153846154,5.0651465798,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (684).txt,21.8888888889,6.18781725888,2,2.0
data/ppVietnamese_by_catalog/Difficult/l/l (115).txt,47.3245614035,6.0359592215,3,3.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (245).txt,24.7777777778,6.81614349776,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (392).txt,25.0,5.88444444444,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (854).txt,34.9090909091,6.99635416667,3,3.0
data/ppVietnamese_by_catalog/Normal/GDu_TT_/GDu_TT_ (583).txt,19.2,5.875,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (660).txt,13.2391304348,5.99507389163,2,2.0
data/ppVietnamese_by_catalog/Difficult/l/l (205).txt,46.0363636364,6.65205371248,3,3.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (38).txt,22.8,7.45614035088,2,3.0
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (92).txt,17.2195121951,5.43059490085,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (711).txt,19.3571428571,6.49446494465,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (585).txt,34.2372881356,7.68613861386,3,3.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (575).txt,21.6842105263,6.2645631068,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (500).txt,14.2459016393,6.41081703107,2,2.0
data/ppVietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (334).txt,12.28125,6.11959287532,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (590).txt,11.04,6.46376811594,1,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (762).txt,39.9375,7.05602503912,3,3.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (97).txt,11.2317073171,5.03474484256,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (758).txt,19.1612903226,5.66498316498,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (84).txt,17.5,5.26857142857,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (641).txt,22.7619047619,6.32217573222,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (297).txt,14.3125,6.35807860262,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (713).txt,22.0,5.99843260188,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (107).txt,8.07692307692,6.58095238095,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (184).txt,15.2413793103,5.69457013575,1,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (250).txt,42.2372881356,7.12800963082,3,3.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (455).txt,30.0,5.775,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (104).txt,17.3684210526,5.85757575758,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (101).txt,16.6666666667,5.74,1,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (606).txt,24.5,6.54591836735,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (494).txt,14.1333333333,5.95047169811,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (733).txt,22.8333333333,6.83649635036,3,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (139).txt,22.48,6.2384341637,2,2.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (184).txt,12.4,6.24193548387,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (717).txt,23.306122449,7.46015761821,3,3.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (78).txt,7.92857142857,4.92792792793,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (458).txt,16.6,5.24698795181,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (181).txt,13.2121212121,5.80504587156,1,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (5).txt,12.1,5.33884297521,1,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (292).txt,15.4074074074,6.03125,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (541).txt,29.34375,7.0101171459,3,3.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (187).txt,15.25,6.41530054645,1,2.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (167).txt,18.797029703,6.60863839874,3,2.0
data/ppVietnamese_by_catalog/Difficult/l/l (209).txt,37.4243697479,7.07522173571,3,3.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (536).txt,14.1111111111,7.16535433071,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (343).txt,13.8,5.28019323671,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (80).txt,14.9444444444,5.63197026022,1,2.0
data/ppVietnamese_by_catalog/Normal/DL_TN_/DL_TN_ (313).txt,22.1904761905,6.0643776824,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (375).txt,18.1428571429,6.07874015748,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (76).txt,15.8695652174,5.42739726027,1,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (33).txt,23.8333333333,6.51748251748,2,2.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (26).txt,10.6252545825,6.35096798927,3,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (401).txt,18.2631578947,6.24207492795,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (267).txt,29.7395833333,6.90402802102,3,3.0
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (11).txt,16.1923076923,4.9026128266,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (453).txt,18.78125,6.16472545757,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (238).txt,17.6818181818,5.58611825193,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (92).txt,17.5625,5.76512455516,1,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (273).txt,17.1578947368,5.80981595092,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (25).txt,9.90909090909,6.11926605505,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (372).txt,18.9333333333,6.03403755869,2,2.0
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (78).txt,19.8372093023,5.39624853458,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (580).txt,13.8695652174,6.61128526646,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (675).txt,19.3333333333,6.74137931034,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (225).txt,14.5217391304,5.26946107784,1,1.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (69).txt,21.1904761905,6.11011235955,1,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (558).txt,19.842519685,7.10158730159,3,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (246).txt,15.5769230769,5.82962962963,2,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (164).txt,32.3411764706,6.86249545289,3,3.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (481).txt,28.71875,7.84512150889,3,3.0
data/ppVietnamese_by_catalog/Easy/mnhp/mnhp (59).txt,18.8831168831,5.09009628611,1,1.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (21).txt,22.7419354839,5.36453900709,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (136).txt,13.9047619048,6.58219178082,2,2.0
data/ppVietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (314).txt,11.7931034483,5.90643274854,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (175).txt,28.4592592593,7.36673607496,3,3.0
data/ppVietnamese_by_catalog/Easy/vm-3/vm-3 (60).txt,19.8,4.76767676768,1,1.0
data/ppVietnamese_by_catalog/Difficult/lv/lv (16).txt,9.258,6.76625621084,3,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (260).txt,34.7619047619,7.82191780822,3,3.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (296).txt,12.4931506849,5.75877192982,2,2.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (327).txt,23.2857142857,6.49079754601,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (561).txt,21.6666666667,6.45384615385,2,2.0
data/ppVietnamese_by_catalog/Easy/mnhp/mnhp (46).txt,13.0512820513,5.00982318271,1,1.0
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (19).txt,21.5714285714,6.23841059603,2,2.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (21).txt,23.5647482014,7.52755304534,3,3.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (69).txt,8.3137254902,5.20754716981,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (449).txt,17.0,5.88235294118,2,2.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (220).txt,24.0,5.66287878788,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (233).txt,21.0,6.3537414966,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (730).txt,12.3129411765,5.75807376266,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (333).txt,19.0,6.51012145749,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (322).txt,18.0579710145,6.13242375602,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (37).txt,22.9411764706,6.37179487179,2,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (90).txt,33.2222222222,5.63019589107,3,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (169).txt,14.6666666667,5.91818181818,1,2.0
data/ppVietnamese_by_catalog/Easy/gs/gs (190).txt,15.2666666667,4.99126637555,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (335).txt,19.3333333333,6.76293103448,2,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (222).txt,10.9041533546,13.4324641078,3,3.0
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1099).txt,25.2045454545,6.32371505861,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (289).txt,16.8888888889,6.55921052632,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (518).txt,17.9,5.95530726257,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (213).txt,17.6875,5.03533568905,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (790).txt,42.9090909091,6.55773305085,3,3.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (701).txt,22.1111111111,6.23115577889,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (489).txt,5.95238095238,6.744,2,2.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (2).txt,16.5677083333,6.75416535681,3,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (443).txt,14.875,5.2268907563,1,1.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (84).txt,23.5555555556,5.52830188679,2,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (91).txt,73.5652173913,7.74556737589,3,3.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (141).txt,23.0,6.62801932367,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (165).txt,18.625,6.20134228188,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (210).txt,12.4422535211,5.62463210324,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (555).txt,23.2727272727,6.453125,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (127).txt,19.5,5.85754985755,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (719).txt,19.0,6.38157894737,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (343).txt,16.4,7.125,2,2.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (684).txt,18.7142857143,5.59541984733,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (490).txt,20.3333333333,5.75956284153,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (285).txt,12.9,5.47286821705,1,1.0
