filename,letters_words,blw,lable,predict
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (82).txt,5.90899898888,12.7516778523,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (202).txt,6.29795918367,6.73076923077,1,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (217).txt,6.50420168067,12.5,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (686).txt,6.78588631985,11.4386792453,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (81).txt,6.67419354839,10.7438016529,1,1.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (222).txt,5.82162162162,13.3333333333,2,1.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (60).txt,6.01114206128,9.44881889764,3,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (203).txt,6.53246753247,15.1515151515,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (280).txt,5.41748942172,15.1785714286,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (428).txt,5.85526315789,8.33333333333,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (171).txt,6.42078364566,16.4102564103,3,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (163).txt,7.366091403,9.65794768612,2,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (32).txt,5.82805429864,19.1304347826,3,1.0
data/ppVietnamese_by_catalog/Easy/t/t (33).txt,6.7511627907,15.2631578947,1,1.0
data/ppVietnamese_by_catalog/Easy/ebe/ebe (59).txt,5.32016348774,13.8755980861,1,1.0
data/ppVietnamese_by_catalog/Difficult/l/l (78).txt,6.09803921569,12.2807017544,3,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (805).txt,5.08792372881,18.6046511628,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-10/vm-10 (4).txt,5.52441613588,18.4210526316,1,1.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (109).txt,7.56896551724,9.67741935484,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (75).txt,6.31052631579,7.60869565217,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (716).txt,6.7754709727,9.24956369983,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1031).txt,6.08011869436,13.3858267717,3,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (422).txt,6.18518518519,13.5593220339,3,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (334).txt,6.04615384615,11.25,3,1.0
data/ppVietnamese_by_catalog/Normal/GDu_TT_/GDu_TT_ (558).txt,4.8938547486,21.9178082192,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (83).txt,6.79005524862,13.8888888889,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (246).txt,5.37323943662,17.094017094,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (66).txt,6.78621812263,10.6939704209,3,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (86).txt,5.37408759124,16.3636363636,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (132).txt,5.0991217064,15.652173913,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (982).txt,4.9442363712,13.2832080201,3,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (561).txt,7.688,11.9402985075,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (15).txt,7.50666159117,10.3389830508,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (55).txt,6.59166666667,14.5833333333,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (28).txt,6.625,13.0952380952,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (720).txt,7.1795201371,15.734989648,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (346).txt,6.25,13.9158576052,3,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (46).txt,7.61980609418,10.158013544,3,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (869).txt,6.85049833887,20.3539823009,3,1.0
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (194).txt,5.97191011236,18.2481751825,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (466).txt,6.17307692308,11.4427860697,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-3/vm-3 (17).txt,6.23793677205,12.1457489879,1,1.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (29).txt,6.02973977695,10.0,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (903).txt,5.60640301318,10.4651162791,2,1.0
data/ppVietnamese_by_catalog/Normal/BDS_TN_/BDS_TN_ (232).txt,5.27248322148,17.8770949721,2,1.0
data/ppVietnamese_by_catalog/Difficult/l/l (30).txt,6.80412371134,16.4179104478,3,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (140).txt,5.33333333333,12.5984251969,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (14).txt,5.51413881748,14.5299145299,2,1.0
data/ppVietnamese_by_catalog/Normal/DL_TN_/DL_TN_ (298).txt,6.55172413793,19.1780821918,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (614).txt,6.87381941821,10.6365159129,3,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (148).txt,5.1273006135,13.1868131868,3,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (78).txt,6.89032258065,12.3076923077,1,1.0
data/ppVietnamese_by_catalog/Easy/t/t (44).txt,5.56147540984,10.1123595506,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (118).txt,5.1051212938,15.7258064516,1,1.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (678).txt,5.64310954064,13.9455782313,2,1.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (757).txt,7.13964757709,11.974789916,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (520).txt,5.82448979592,7.92079207921,3,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (141).txt,7.6882168926,7.57575757576,2,1.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (82).txt,7.00819672131,9.90990990991,3,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (341).txt,6.22483940043,15.0837988827,2,1.0
data/ppVietnamese_by_catalog/Easy/t/t (19).txt,5.3306122449,11.1111111111,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (183).txt,5.71375464684,13.3928571429,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (405).txt,5.29787234043,18.0,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (475).txt,4.625,10.0,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (968).txt,5.48776978417,14.4927536232,3,1.0
data/ppVietnamese_by_catalog/Easy/vm-3/vm-3 (70).txt,5.29310344828,19.2307692308,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (628).txt,6.40211640212,14.8936170213,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (108).txt,6.68237934905,9.45945945946,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (377).txt,5.51094890511,12.8571428571,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (222).txt,5.44444444444,5.33333333333,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (262).txt,5.3978021978,16.5289256198,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (226).txt,6.58064516129,20.0,1,1.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (126).txt,6.01975308642,10.625,3,1.0
data/ppVietnamese_by_catalog/Difficult/l/l (84).txt,7.83973509934,10.843373494,3,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (122).txt,6.43175487465,12.7272727273,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (345).txt,6.32017167382,12.7777777778,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (3).txt,6.77848101266,16.6666666667,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (359).txt,6.49197860963,9.75609756098,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (282).txt,5.4693877551,14.4144144144,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (154).txt,4.87777777778,10.0,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (159).txt,6.6124941287,13.8157894737,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (163).txt,7.00469483568,10.3092783505,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (450).txt,6.53993610224,12.3853211009,3,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (96).txt,5.79949874687,14.6496815287,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (283).txt,6.54054054054,16.0714285714,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (578).txt,6.80620155039,9.23076923077,2,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (48).txt,4.75789473684,20.5479452055,3,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (181).txt,6.75939849624,15.9663865546,3,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (140).txt,5.36156351792,15.503875969,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (406).txt,5.03180060163,17.4447174447,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (90).txt,5.19720767888,14.6666666667,2,1.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (57).txt,7.56651785714,9.29752066116,1,1.0
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (174).txt,6.47272727273,11.7021276596,2,1.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (154).txt,5.76452119309,11.0619469027,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (53).txt,5.29787234043,14.358974359,1,1.0
data/ppVietnamese_by_catalog/Difficult/lv/lv (72).txt,6.25550660793,12.5748502994,3,1.0
data/ppVietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (324).txt,6.27192982456,15.3439153439,2,1.0
data/ppVietnamese_by_catalog/Easy/mn/mn (26).txt,5.36984352774,14.1592920354,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (192).txt,4.57564575646,26.5060240964,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (165).txt,5.57777777778,11.2582781457,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (319).txt,6.06725888325,12.6865671642,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (599).txt,5.4064516129,17.1052631579,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-3/vm-3 (89).txt,6.10526315789,0.0,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (255).txt,5.17325800377,16.2921348315,2,1.0
data/ppVietnamese_by_catalog/Easy/gs/gs (67).txt,5.59531772575,7.21649484536,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (266).txt,4.88034188034,15.2542372881,3,1.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (55).txt,7.26984126984,18.1818181818,3,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1065).txt,5.11384615385,13.1782945736,3,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (624).txt,5.09537572254,14.9659863946,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (157).txt,5.20063694268,15.5963302752,2,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (287).txt,5.18571428571,15.3846153846,3,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (426).txt,5.29516129032,17.3913043478,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (139).txt,5.91955307263,9.92366412214,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (354).txt,5.66292134831,19.2307692308,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-11/vm-11 (47).txt,7.13178294574,17.3913043478,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (313).txt,6.07023411371,14.2857142857,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (414).txt,7.625,10.5263157895,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (375).txt,5.9984939759,14.5,3,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (124).txt,6.08470588235,14.3790849673,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (13).txt,6.91883116883,13.3858267717,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (193).txt,6.34085213033,15.5844155844,3,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (111).txt,5.77586206897,11.875,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (543).txt,5.92605633803,15.652173913,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (689).txt,6.05235602094,20.7920792079,2,1.0
data/ppVietnamese_by_catalog/Normal/BDS_TN_/BDS_TN_ (236).txt,5.37184115523,7.40740740741,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (541).txt,6.78769230769,14.5569620253,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1032).txt,5.96026490066,15.9663865546,3,1.0
data/ppVietnamese_by_catalog/Easy/vm-11/vm-11 (50).txt,6.52952952953,15.1315789474,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (35).txt,6.38766519824,5.31914893617,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (871).txt,5.7706855792,11.8881118881,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (173).txt,7.42272561198,15.2912621359,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (394).txt,6.2,17.7777777778,2,1.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (37).txt,5.98253275109,16.0,3,1.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (92).txt,5.76626506024,19.3370165746,3,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (391).txt,5.89393939394,15.923566879,2,1.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (711).txt,4.78510028653,15.5172413793,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (463).txt,4.76923076923,16.8831168831,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (169).txt,6.82927689594,12.1842496285,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (76).txt,6.58266129032,13.9037433155,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (525).txt,7.47576301616,10.5617977528,2,1.0
data/ppVietnamese_by_catalog/Normal/GD_NLD_/GD_NLD_ (190).txt,5.22674418605,9.45945945946,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (478).txt,5.86582278481,14.0845070423,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (338).txt,6.7298245614,10.625,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (4).txt,6.48101265823,17.7777777778,2,1.0
data/ppVietnamese_by_catalog/Easy/ebe/ebe (57).txt,7.13250517598,12.9807692308,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (334).txt,7.24315498618,9.3085106383,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (122).txt,7.27058823529,5.76923076923,3,1.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (646).txt,6.97094430993,14.7435897436,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (291).txt,7.63275862069,12.1399176955,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (88).txt,6.47972972973,20.2380952381,1,1.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (6).txt,5.93958664547,14.2292490119,3,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (413).txt,5.46633416459,16.9696969697,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (380).txt,6.14444444444,17.5,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (58).txt,6.40196078431,12.7450980392,2,1.0
data/ppVietnamese_by_catalog/Easy/gs/gs (85).txt,4.54568527919,14.2045454545,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (888).txt,5.57863501484,15.625,2,1.0
data/ppVietnamese_by_catalog/Easy/gs/gs (159).txt,6.42335766423,13.2653061224,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (623).txt,6.84834123223,18.1818181818,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (310).txt,7.00965937977,9.81481481481,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (195).txt,6.13366336634,17.7570093458,2,1.0
data/ppVietnamese_by_catalog/Normal/GDu_TT_/GDu_TT_ (535).txt,6.24199288256,17.9487179487,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (418).txt,7.35520661157,9.09090909091,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (472).txt,5.76576576577,21.0526315789,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (263).txt,5.98333333333,15.3846153846,2,1.0
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (184).txt,7.26108374384,10.8469539376,2,1.0
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (191).txt,6.36363636364,20.3389830508,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (79).txt,6.76086956522,21.7391304348,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (147).txt,6.51515151515,11.8279569892,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (72).txt,5.90909090909,14.1361256545,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (228).txt,4.91891891892,16.091954023,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (496).txt,6.95336787565,17.5824175824,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (226).txt,7.19387755102,19.2307692308,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (804).txt,7.11111111111,4.34782608696,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (206).txt,6.37560793116,11.3636363636,2,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (167).txt,4.97864768683,17.3913043478,2,1.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (55).txt,4.68868501529,16.6666666667,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (250).txt,7.2962962963,6.52173913043,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (203).txt,8.03811746402,10.0303951368,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (320).txt,7.40297929967,8.79368658399,2,1.0
data/ppVietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (309).txt,4.97183098592,20.5882352941,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (617).txt,6.01096491228,11.4649681529,3,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (281).txt,6.44285714286,28.2051282051,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (309).txt,6.818230563,11.6666666667,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (838).txt,6.9406779661,9.61538461538,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (185).txt,5.57885304659,16.0621761658,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (65).txt,4.38805970149,29.7297297297,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (445).txt,6.26162790698,14.2857142857,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (460).txt,5.4306898775,15.9383033419,1,1.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (53).txt,6.89150943396,12.6315789474,2,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (177).txt,6.48148148148,15.3284671533,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (502).txt,4.47692307692,31.25,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (814).txt,7.34445710565,12.1890547264,2,1.0
data/ppVietnamese_by_catalog/Easy/mnhp/mnhp (43).txt,5.16309012876,19.1011235955,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (251).txt,6.17401960784,19.578313253,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (594).txt,5.43684210526,14.5569620253,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (28).txt,6.59375,17.0731707317,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (23).txt,5.4,14.2857142857,2,1.0
data/ppVietnamese_by_catalog/Easy/ebe/ebe (1).txt,5.06398104265,13.7254901961,1,1.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (235).txt,5.51369863014,14.2857142857,2,1.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (16).txt,5.96261682243,17.9487179487,2,1.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (1).txt,6.72280701754,12.0689655172,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (471).txt,4.77685950413,13.0434782609,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (59).txt,5.28603603604,15.5172413793,1,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (84).txt,6.77177177177,11.4093959732,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (847).txt,6.03254972875,13.1147540984,3,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (361).txt,6.23717948718,17.4603174603,3,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (467).txt,6.58940397351,8.19672131148,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (60).txt,6.69711538462,10.989010989,1,1.0
data/ppVietnamese_by_catalog/Easy/jk/jk (6).txt,6.28813559322,15.3846153846,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (816).txt,6.80821917808,16.0,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (83).txt,7.20708919283,10.5431309904,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (746).txt,7.45412651864,9.36555891239,2,1.0
data/ppVietnamese_by_catalog/Difficult/l/l (117).txt,5.9186440678,14.6153846154,3,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (210).txt,7.14696276943,12.9441624365,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (506).txt,6.31162790698,9.21052631579,2,1.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (33).txt,6.59620217816,10.2615694165,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (540).txt,5.19680851064,15.2173913043,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (271).txt,5.85771276596,14.2857142857,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (693).txt,7.26453600308,13.3608815427,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (383).txt,6.54708520179,17.0454545455,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (193).txt,5.54838709677,12.6436781609,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (829).txt,6.74257425743,18.9873417722,3,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (506).txt,5.25274725275,15.8102766798,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (412).txt,6.55555555556,11.2903225806,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (220).txt,4.82321899736,24.4186046512,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (687).txt,5.11827956989,13.5135135135,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (675).txt,5.51840490798,16.40625,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (118).txt,6.71428571429,14.7058823529,1,1.0
data/ppVietnamese_by_catalog/Difficult/lv/lv (27).txt,5.54475703325,18.1208053691,3,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (272).txt,7.18530183727,10.4938271605,3,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (291).txt,5.545,16.049382716,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (201).txt,6.5119047619,11.1111111111,2,1.0
data/ppVietnamese_by_catalog/Easy/ebe/ebe (16).txt,5.66089965398,13.2075471698,1,1.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (110).txt,6.33823529412,17.4757281553,3,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (131).txt,5.48128342246,19.4029850746,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (25).txt,6.99085365854,11.6279069767,2,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (133).txt,6.01690140845,14.7928994083,3,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (598).txt,5.93269230769,18.1818181818,2,1.0
data/ppVietnamese_by_catalog/Difficult/l/l (96).txt,7.62285714286,13.6,3,1.0
