filename,letters_words,blw,lable,predict,,,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (571).txt,,7.851351351,0,2,3,0,
data/ppVietnamese_by_catalog/Easy/gs/gs (12).txt,,5.896788991,13.475177305,1,2,0,
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (273).txt,,5.194162437,13.181818182,1,1,1,
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (277).txt,,6.499142367,17.307692308,2,2,1,
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (157).txt,,7,18.367346939,1,2,0,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (638).txt,,5.785628743,11.570247934,2,2,1,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (52).txt,,6.710227273,16.666666667,2,2,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (666).txt,,6.617021277,15.068493151,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (138).txt,,7.296415771,9.726962457,3,3,1,
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (56).txt,,7.014492754,14.117647059,2,2,1,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (593).txt,,5.91559633,14.438502674,2,2,1,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (576).txt,,6.440366972,14.285714286,1,2,0,
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (85).txt,,5.429245283,12.631578947,1,1,1,
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (256).txt,,6.392523364,16.161616162,2,2,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (795).txt,,5.736024845,12.328767123,2,1,0,
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (32).txt,,5.942675159,18.656716418,1,2,0,
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (69).txt,,4.684210526,19.078947368,1,1,1,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (465).txt,,6.495201536,11.5,2,2,1,
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (85).txt,,6.591911765,15.602836879,1,2,0,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (10).txt,,6.342783505,11.602209945,2,2,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (252).txt,,5.918518519,11.557788945,2,2,1,
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (22).txt,,4.816666667,11.764705882,1,1,1,
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (194).txt,,7.266225713,12.297734628,3,3,1,
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (117).txt,,5.135228252,18.58974359,1,1,1,
data/ppVietnamese_by_catalog/Difficult/tl/tl (53).txt,,6.978482446,13.849287169,3,2,0,
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (166).txt,,5.4,13.75,1,1,1,
data/ppVietnamese_by_catalog/Difficult/lv/lv (89).txt,,6.149950017,10.463378176,3,2,0,
data/ppVietnamese_by_catalog/Easy/gs/gs (18).txt,,5.074492099,15.533980583,1,1,1,
data/ppVietnamese_by_catalog/Easy/ebe/ebe (14).txt,,5.237366003,14.583333333,1,1,1,
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (228).txt,,5.414705882,13.235294118,1,1,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (226).txt,,6.572895277,14.420062696,3,2,0,
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (49).txt,,5.410334347,17.5,1,1,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (92).txt,,7.076139089,11.904761905,3,2,0,
data/ppVietnamese_by_catalog/Easy/ebe/ebe (36).txt,,4.981424149,17.699115044,1,1,1,
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (64).txt,,6.574712644,12.087912088,1,2,0,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (395).txt,,6.448888889,15.584415584,2,2,1,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (677).txt,,6.884615385,12.820512821,2,2,1,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (210).txt,,5.166666667,23.076923077,1,1,1,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (274).txt,,6.212598425,12.727272727,2,2,1,
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (254).txt,,5.320143885,14.018691589,1,1,1,
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (22).txt,,5.8,11.904761905,1,2,0,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (716).txt,,6.518518519,11.956521739,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (627).txt,,7.234196267,10.81871345,3,3,1,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (453).txt,,6.585062241,15.789473684,2,2,1,
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (178).txt,,5.568421053,13.953488372,1,1,1,
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (164).txt,,5.350746269,15.517241379,1,1,1,
data/ppVietnamese_by_catalog/Normal/BDS_TN_/BDS_TN_ (219).txt,,6.948519949,10.505836576,2,2,1,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (105).txt,,6.86440678,20,2,2,1,
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (84).txt,,5.602086438,14.176245211,2,1,0,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (457).txt,,5.352272727,15.217391304,1,1,1,
data/ppVietnamese_by_catalog/Difficult/tl/tl (134).txt,,7.333333333,9.08230842,3,3,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (674).txt,,5.750623441,8.396946565,2,1,0,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (508).txt,,7.173784978,9.93485342,3,3,1,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (623).txt,,7.494296578,20.909090909,1,2,0,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (541).txt,,7.007272727,15.533980583,2,2,1,
data/ppVietnamese_by_catalog/Easy/gs/gs (81).txt,,5.07245283,17.117117117,1,1,1,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (383).txt,,7.298780488,11.627906977,2,3,0,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (135).txt,,5.267716535,14.516129032,1,1,1,
data/ppVietnamese_by_catalog/Normal/TT_TN_/TT_TN_ (358).txt,,6.234042553,15.384615385,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (540).txt,,7.457466919,10.707803993,3,3,1,
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (303).txt,,7.199066874,12.987012987,3,2,0,
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (249).txt,,5.472061657,14.673913043,1,1,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (55).txt,,5.632911392,15.178571429,2,1,0,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (859).txt,,6.572164948,9.615384615,2,2,1,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (189).txt,,5.989071038,19.444444444,2,2,1,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (717).txt,,6.256097561,14.130434783,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (915).txt,,7.238999137,10.561497326,3,3,1,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (7).txt,,5.843373494,15.094339623,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (811).txt,,7.133565217,9.570957096,3,3,1,
data/ppVietnamese_by_catalog/Difficult/l/l (196).txt,,7.853093762,12.180451128,3,3,1,
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1102).txt,,6.078947368,12.773722628,2,2,1,
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (42).txt,,5.601449275,11.486486486,1,1,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (566).txt,,5.41322314,14.606741573,2,1,0,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (185).txt,,6.153564899,14.134275618,2,2,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (621).txt,,5.96728972,16.666666667,2,2,1,
data/ppVietnamese_by_catalog/Difficult/l/l (95).txt,,6.952585786,10.891089109,3,2,0,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (200).txt,,5.966719493,13.636363636,2,2,1,
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (134).txt,,6.077586207,18.644067797,2,2,1,
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (43).txt,,5.993506494,20.238095238,1,2,0,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (8).txt,,6.565384615,16.260162602,2,2,1,
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (289).txt,,7.099053628,11.842105263,3,2,0,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (592).txt,,5.929113924,11.895910781,2,2,1,
data/ppVietnamese_by_catalog/Normal/GD_NLD_/GD_NLD_ (203).txt,,6.355421687,9.386281588,2,2,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (566).txt,,7.119760479,16.25,2,2,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (416).txt,,6.060185185,10.4,2,2,1,
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (751).txt,,5.49689441,13.636363636,2,1,0,
data/ppVietnamese_by_catalog/Easy/vm-3/vm-3 (23).txt,,4.985507246,14.285714286,1,1,1,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (558).txt,,7.061452514,17.730496454,2,2,1,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (155).txt,,6.534412955,7.070707071,2,2,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (142).txt,,6.502403846,9.219858156,2,2,1,
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (122).txt,,6.928571429,16.216216216,2,2,1,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (280).txt,,6.502824859,7.594936709,2,2,1,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (584).txt,,7.217054264,19.708029197,1,2,0,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (250).txt,,6.756042296,11.260053619,2,2,1,
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (7).txt,,5.952879581,10,1,2,0,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (561).txt,,6.486111111,12.612612613,2,2,1,
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (78).txt,,6.88317757,14.893617021,2,2,1,
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (58).txt,,5.344129555,16.19047619,1,1,1,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (313).txt,,6.464043419,15.322580645,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tl/tl (145).txt,,7.255813953,9.365781711,3,3,1,
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (216).txt,,5.375,18.918918919,1,1,1,
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (247).txt,,6.034188034,15.254237288,1,2,0,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (567).txt,,6.923469388,11.267605634,2,2,1,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (454).txt,,7.169491525,19.35483871,2,2,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (799).txt,,5.628524046,12.777777778,2,1,0,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (461).txt,,6.475694444,10.169491525,2,2,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (571).txt,,5.670854271,15.384615385,2,1,0,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (522).txt,,5.53,4.838709677,2,1,0,
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (13).txt,,5.412429379,17.293233083,1,1,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (388).txt,,6.104278075,11.042944785,2,2,1,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (235).txt,,6.431551499,14.285714286,2,2,1,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (115).txt,,7.384279476,6.896551724,2,3,0,
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (80).txt,,5.522012579,23.157894737,1,1,1,
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (179).txt,,5.991017964,12.5,2,2,1,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (282).txt,,6.58008658,17.647058824,2,2,1,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (392).txt,,6.728850325,14.534883721,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (810).txt,,7.399148483,12.919896641,3,3,1,
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (317).txt,,5.444444444,15.625,1,1,1,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (286).txt,,5.42599278,13.068181818,2,1,0,
data/ppVietnamese_by_catalog/Difficult/tl/tl (112).txt,,7.034015927,10.007358352,3,3,1,
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (112).txt,,7.163448922,14.081996435,3,2,0,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (149).txt,,8.122850123,10.930232558,3,3,1,
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (54).txt,,5.280528053,13.709677419,1,1,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (810).txt,,5.710869565,12.962962963,2,1,0,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (95).txt,,6.748953975,15.46961326,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (727).txt,,6.547283702,11.527377522,3,2,0,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (262).txt,,5.767475036,11.214953271,2,2,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (105).txt,,5.769230769,12.5,2,2,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (313).txt,,5.966,10.9375,2,2,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (318).txt,,6.642105263,12,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (476).txt,,6.54245283,13.527851459,3,2,0,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (809).txt,,6.193181818,20.27027027,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (697).txt,,7.080380294,11.990407674,3,2,0,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (404).txt,,5.818181818,16.666666667,2,2,1,
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (9).txt,,5.266233766,17.543859649,1,1,1,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (194).txt,,6.615550756,12.765957447,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (275).txt,,7.014267185,10.934744268,3,2,0,
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (15).txt,,6.595918367,13.513513514,2,2,1,
data/ppVietnamese_by_catalog/Normal/T_TT_/T_TT_ (577).txt,,5.763888889,10,2,1,0,
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (644).txt,,5.713615023,13.829787234,2,1,0,
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (50).txt,,5.908872902,13.368983957,1,2,0,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (17).txt,,6.978354978,10.714285714,2,2,1,
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (61).txt,,5.668341709,21.568627451,1,1,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (297).txt,,7.186335404,10.779436153,3,3,1,
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (45).txt,,5.117857143,22.058823529,1,1,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (11).txt,,6.377142857,11.904761905,2,2,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (608).txt,,5.982222222,13.895216401,2,2,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (401).txt,,5.955631399,8.108108108,2,2,1,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (269).txt,,6.283783784,19.718309859,1,2,0,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (579).txt,,6.766233766,12,1,2,0,
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (257).txt,,4.871257485,14.655172414,1,1,1,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (117).txt,,6.032,12.340425532,2,2,1,
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (6).txt,,5.565217391,19.327731092,1,1,1,
data/ppVietnamese_by_catalog/Easy/jk/jk (31).txt,,4.955445545,15.873015873,1,1,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (856).txt,,6.224113475,12,2,2,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (149).txt,,6.155625657,14.695340502,2,2,1,
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (13).txt,,5.145873321,14.814814815,1,1,1,
data/ppVietnamese_by_catalog/Easy/mnhp/mnhp (22).txt,,5.152173913,11.70212766,1,1,1,
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (293).txt,,6.913719943,16.393442623,3,2,0,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (182).txt,,6.643192488,16.049382716,2,2,1,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (281).txt,,6.40562249,12.5,2,2,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (544).txt,,6.018348624,13.782991202,2,2,1,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (472).txt,,5.093023256,16.049382716,2,1,0,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (430).txt,,5.549180328,9.411764706,2,1,0,
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (259).txt,,5.57704918,15.151515152,1,1,1,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (445).txt,,6.824324324,10.447761194,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (719).txt,,7.147494033,12.345679012,3,2,0,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (652).txt,,6.58546169,15.760869565,2,2,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (66).txt,,6.022315202,10.23255814,2,2,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (443).txt,,6.572815534,19.565217391,2,2,1,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (729).txt,,5.397058824,16.326530612,2,1,0,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (315).txt,,5.824476651,16.355140187,2,2,1,
data/ppVietnamese_by_catalog/Difficult/lv/lv (42).txt,,6.92417181,10.513833992,3,2,0,
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (132).txt,,5.647773279,11.818181818,1,1,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (165).txt,,7.126027397,17.46031746,2,2,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (109).txt,,5.834319527,13.483146067,2,2,1,
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (319).txt,,6.435124509,11.790393013,2,2,1,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (667).txt,,6.659685864,15.384615385,1,2,0,
data/ppVietnamese_by_catalog/Difficult/l/l (59).txt,,7.697004775,12.755102041,3,3,1,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (211).txt,,6.146341463,8,1,2,0,
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (9).txt,,5.347826087,15.942028986,2,1,0,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (106).txt,,5.536363636,10.344827586,2,1,0,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (599).txt,,7.268398268,15.873015873,1,2,0,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (438).txt,,5.791044776,14.772727273,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (496).txt,,7.742027335,10.318664643,3,3,1,
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (301).txt,,5.822916667,11.290322581,1,2,0,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (318).txt,,6.802469136,22.222222222,2,2,1,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (121).txt,,5.602739726,8.108108108,1,1,1,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (586).txt,,6.435294118,10,2,2,1,
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (291).txt,,7.472424189,11.278195489,3,3,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (10).txt,,6.46961326,13.513513514,2,2,1,
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (208).txt,,5.892857143,15.517241379,2,2,1,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (472).txt,,5.564766839,10,2,1,0,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (323).txt,,6.913824057,8.545454545,3,3,1,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (188).txt,,6.316455696,18.62745098,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tl/tl (45).txt,,6.776110655,10.061782877,3,2,0,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (38).txt,,6.534050179,7.258064516,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1049).txt,,7.056877323,10.851419032,3,3,1,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (190).txt,,5.857954545,21.333333333,2,2,1,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (492).txt,,5.04375,15.384615385,1,1,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (198).txt,,7.440219881,11.01511879,3,3,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (449).txt,,6.117537313,13.744075829,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (600).txt,,7.541284404,12.788632327,3,3,1,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (140).txt,,6.557843137,12.654320988,2,2,1,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (61).txt,,5.357967667,17.532467532,2,1,0,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (498).txt,,7.1,18.888888889,2,2,1,
data/ppVietnamese_by_catalog/Difficult/l/l (118).txt,,8.346480583,12.5,3,3,1,
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (57).txt,,5.809782609,8.108108108,2,2,1,
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (272).txt,,6.901234568,5.617977528,2,3,0,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (364).txt,,5.995157385,17.469879518,2,2,1,
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (176).txt,,5.393939394,13.829787234,1,1,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1002).txt,,6.839413448,10.14084507,3,2,0,
data/ppVietnamese_by_catalog/Easy/t/t (39).txt,,4.838582677,15.584415584,1,1,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (315).txt,,7.009538951,13.416815742,3,2,0,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (696).txt,,5.417197452,15.384615385,1,1,1,
data/ppVietnamese_by_catalog/Normal/TT_TN_/TT_TN_ (374).txt,,6.46,18.518518519,2,2,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (231).txt,,5.552083333,17.441860465,2,1,0,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (293).txt,,6.424242424,20,2,2,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (398).txt,,6.093667546,11.344537815,2,2,1,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (239).txt,,6.141414141,9.756097561,2,2,1,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (376).txt,,6.197247706,18.811881188,2,2,1,
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (142).txt,,6.612198795,13.141993958,3,2,0,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (629).txt,,5.956349206,12.962962963,1,2,0,
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (124).txt,,5.764966741,12.048192771,1,2,0,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (466).txt,,6.212121212,8.823529412,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tl/tl (70).txt,,6.857598978,10.833333333,3,2,0,
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (42).txt,,5.821538462,20.754716981,2,2,1,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (214).txt,,6.488664987,15.037593985,2,2,1,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (172).txt,,5.932680539,12.639405204,2,2,1,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (176).txt,,6.054024256,13.432835821,2,2,1,
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (91).txt,,5.486973948,15.12605042,1,1,1,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (60).txt,,6.926553672,13.095238095,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (938).txt,,7.284992571,10.420841683,3,3,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (341).txt,,7.021190716,13.263157895,3,2,0,
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (166).txt,,5.154185022,15.662650602,1,1,1,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (359).txt,,5.539215686,12.195121951,2,1,0,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (837).txt,,7.366197183,12.389380531,3,3,1,
